"dateAndTime","name","eventCode"
"2019-05-15 10:06:46","door",1
"2019-05-15 10:07:03","door",0
"2019-05-15 10:14:45","door",1
"2019-05-15 10:14:54","door",0
"2019-05-15 10:15:01","door",1
"2019-05-15 10:15:05","door",0
"2019-05-15 10:15:26","cupboard4",1
"2019-05-15 10:15:29","cup",1
"2019-05-15 10:15:31","cupboard4",0
"2019-05-15 10:15:34","cup",0
"2019-05-15 10:15:38","cupboard2",1
"2019-05-15 10:15:48","cupboard2",0
"2019-05-15 10:16:56","kettle",1
"2019-05-15 10:17:11","kettle",0
"2019-05-15 10:17:18","cup",1
"2019-05-15 10:17:28","cup",0
"2019-05-15 10:18:49","cup",1
"2019-05-15 10:18:54","cup",0
"2019-05-15 10:20:15","cup",1
"2019-05-15 10:20:19","cup",0
"2019-05-15 10:21:29","cup",1
"2019-05-15 10:21:34","cup",0
"2019-05-15 10:22:10","cup",1
"2019-05-15 10:22:14","cup",0
"2019-05-15 10:22:39","cup",1
"2019-05-15 10:22:44","cup",0
"2019-05-15 10:23:54","cup",1
"2019-05-15 10:24:00","cup",0
"2019-05-15 10:24:42","cup",1
"2019-05-15 10:24:47","cup",0
"2019-05-15 10:25:18","cup",1
"2019-05-15 10:25:24","cup",0
"2019-05-15 10:26:20","cup",1
"2019-05-15 10:26:28","cup",0
"2019-05-15 10:27:05","cup",1
"2019-05-15 10:27:11","cup",0
"2019-05-15 10:27:33","cup",1
"2019-05-15 10:27:40","cup",0
"2019-05-15 10:28:25","cup",1
"2019-05-15 10:28:41","cup",0
"2019-05-15 10:28:47","door",1
"2019-05-15 10:28:50","door",0
"2019-05-15 10:29:55","door",1
"2019-05-15 10:30:01","cup",1
"2019-05-15 10:31:12","cup",0
"2019-05-15 10:31:13","cup",1
"2019-05-15 10:31:17","cupboard4",1
"2019-05-15 10:31:19","cup",0
"2019-05-15 10:31:20","cupboard4",0
"2019-05-15 10:31:28","door",0
"2019-05-15 10:34:18","door",1
"2019-05-15 10:34:23","door",0
"2019-05-15 10:34:26","kettle",1
"2019-05-15 10:34:27","kettle",0
"2019-05-15 10:34:31","cupboard4",1
"2019-05-15 10:34:33","cup",1
"2019-05-15 10:34:36","cupboard4",0
"2019-05-15 10:34:39","cup",0
"2019-05-15 10:34:42","cupboard2",1
"2019-05-15 10:34:57","cupboard2",0
"2019-05-15 10:35:05","kettle",1
"2019-05-15 10:35:18","kettle",0
"2019-05-15 10:36:03","cup",1
"2019-05-15 10:36:07","cup",0
"2019-05-15 10:36:58","cup",1
"2019-05-15 10:37:03","cup",0
"2019-05-15 10:37:16","cup",1
"2019-05-15 10:37:22","cup",0
"2019-05-15 10:37:58","cup",1
"2019-05-15 10:38:03","cup",0
"2019-05-15 10:39:40","cup",1
"2019-05-15 10:39:44","cup",0
"2019-05-15 10:40:26","cup",1
"2019-05-15 10:40:30","cup",0
"2019-05-15 10:42:14","cup",1
"2019-05-15 10:42:18","cup",0
"2019-05-15 10:42:27","cup",1
"2019-05-15 10:42:36","cup",0
"2019-05-15 10:42:42","door",1
"2019-05-15 10:42:45","door",0
"2019-05-15 10:43:57","door",1
"2019-05-15 10:44:05","cup",1
"2019-05-15 10:44:44","cup",0
"2019-05-15 10:44:45","cup",1
"2019-05-15 10:44:48","cupboard4",1
"2019-05-15 10:44:50","cup",0
"2019-05-15 10:44:52","cupboard4",0
"2019-05-15 10:44:57","door",0
"2019-05-15 10:48:05","door",1
"2019-05-15 10:48:35","kettle",1
"2019-05-15 10:49:02","door",0
"2019-05-15 10:50:43","door",1
"2019-05-15 10:50:47","door",0
"2019-05-15 10:50:52","kettle",0
"2019-05-15 10:51:13","cupboard4",1
"2019-05-15 10:51:16","cup",1
"2019-05-15 10:51:17","cupboard4",0
"2019-05-15 10:51:18","cup",0
"2019-05-15 10:51:21","cupboard2",1
"2019-05-15 10:51:23","cupboard2",0
"2019-05-15 10:51:27","cupboard2",1
"2019-05-15 10:51:29","cupboard2",1
"2019-05-15 10:51:29","cupboard2",0
"2019-05-15 10:51:30","cupboard2",0
"2019-05-15 10:51:50","kettle",1
"2019-05-15 10:52:00","kettle",0
"2019-05-15 10:52:29","cup",1
"2019-05-15 10:52:32","cup",0
"2019-05-15 10:54:02","cup",1
"2019-05-15 10:54:10","cup",0
"2019-05-15 10:55:49","cup",1
"2019-05-15 10:55:57","cup",0
"2019-05-15 10:57:23","cup",1
"2019-05-15 10:57:27","cup",0
"2019-05-15 10:58:09","cup",1
"2019-05-15 10:58:16","cup",0
"2019-05-15 10:59:39","cup",1
"2019-05-15 10:59:45","cup",0
"2019-05-15 10:59:48","cup",1
"2019-05-15 10:59:53","cup",0
"2019-05-15 10:59:58","door",1
"2019-05-15 11:00:01","door",0
"2019-05-15 11:00:55","door",1
"2019-05-15 11:01:00","cup",1
"2019-05-15 11:01:32","cup",0
"2019-05-15 11:01:33","cup",1
"2019-05-15 11:01:42","cup",0
"2019-05-15 11:01:45","cup",1
"2019-05-15 11:01:48","cup",0
"2019-05-15 11:01:52","door",0
"2019-05-15 11:05:07","door",1
"2019-05-15 11:05:11","door",0
"2019-05-15 11:05:30","cupboard5",1
"2019-05-15 11:05:34","cupboard5",0
"2019-05-15 11:05:43","cupboard2",1
"2019-05-15 11:05:53","cupboard2",0
"2019-05-15 11:05:57","kettle",1
"2019-05-15 11:06:07","kettle",0
"2019-05-15 11:06:22","cup",1
"2019-05-15 11:06:26","cup",0
"2019-05-15 11:06:35","cup",1
"2019-05-15 11:06:39","cup",0
"2019-05-15 11:06:48","cup",1
"2019-05-15 11:06:51","cup",0
"2019-05-15 11:07:12","cup",1
"2019-05-15 11:07:15","cup",0
"2019-05-15 11:08:47","cup",1
"2019-05-15 11:08:50","cup",0
"2019-05-15 11:09:28","cup",1
"2019-05-15 11:09:32","cup",0
"2019-05-15 11:10:01","cup",1
"2019-05-15 11:10:45","cup",0
"2019-05-15 11:10:49","door",1
"2019-05-15 11:10:52","door",0
"2019-05-15 11:11:28","door",1
"2019-05-15 11:11:33","cup",1
"2019-05-15 11:12:05","cup",0
"2019-05-15 11:12:06","cup",1
"2019-05-15 11:12:10","cupboard4",1
"2019-05-15 11:12:11","cup",0
"2019-05-15 11:12:15","cup",1
"2019-05-15 11:12:25","cup",0
"2019-05-15 11:12:26","cup",1
"2019-05-15 11:12:28","cup",0
"2019-05-15 11:12:32","cupboard4",0
"2019-05-15 11:16:37","cupboard2",1
"2019-05-15 11:16:47","cupboard2",0
"2019-05-15 11:16:53","door",0
"2019-05-15 11:18:43","door",1
"2019-05-15 11:18:48","door",0
"2019-05-15 11:19:18","cupboard4",1
"2019-05-15 11:19:22","cupboard4",0
"2019-05-15 11:19:22","cup",1
"2019-05-15 11:19:38","cupboard2",1
"2019-05-15 11:19:50","cupboard2",0
"2019-05-15 11:20:16","kettle",1
"2019-05-15 11:20:34","kettle",0
"2019-05-15 11:20:42","cup",0
"2019-05-15 11:27:03","cup",1
"2019-05-15 11:27:12","cup",0
"2019-05-15 11:27:51","cup",1
"2019-05-15 11:27:56","cup",0
"2019-05-15 11:28:08","cup",1
"2019-05-15 11:28:13","cup",0
"2019-05-15 11:29:35","cup",1
"2019-05-15 11:29:41","cup",0
"2019-05-15 11:31:10","cup",1
"2019-05-15 11:31:14","cup",0
"2019-05-15 11:31:47","cup",1
"2019-05-15 11:31:54","cup",0
"2019-05-15 11:32:20","cup",1
"2019-05-15 11:32:27","cup",0
"2019-05-15 11:33:01","cup",1
"2019-05-15 11:33:31","cup",0
"2019-05-15 11:33:38","cup",1
"2019-05-15 11:33:43","cup",0
"2019-05-15 11:33:50","door",1
"2019-05-15 11:33:55","door",0
"2019-05-15 11:35:17","door",1
"2019-05-15 11:35:57","door",0
"2019-05-15 12:50:19","door",1
"2019-05-15 13:33:19","kettle",1
"2019-05-15 13:33:20","kettle",0
"2019-05-15 13:33:21","kettle",1
"2019-05-15 13:33:26","kettle",0
"2019-05-15 13:33:30","door",0
"2019-05-15 13:34:19","door",1
"2019-05-15 13:34:23","door",0
"2019-05-15 13:35:27","door",1
"2019-05-15 13:35:31","door",0
"2019-05-15 13:35:36","kettle",1
"2019-05-15 13:35:41","kettle",0
"2019-05-15 13:53:35","kettle",1
"2019-05-15 13:54:21","door",1
"2019-05-15 13:55:19","door",0
"2019-05-15 14:02:28","door",1
"2019-05-15 14:03:19","cup",1
"2019-05-15 14:03:51","cup",0
"2019-05-15 14:03:53","cup",1
"2019-05-15 14:03:56","cupboard4",1
"2019-05-15 14:03:58","cup",0
"2019-05-15 14:04:00","cupboard4",0
"2019-05-15 14:04:03","kettle",1
"2019-05-15 14:04:03","kettle",0
"2019-05-15 14:04:05","kettle",0
"2019-05-15 14:04:13","door",0
"2019-05-15 14:06:32","door",1
"2019-05-15 14:06:34","door",0
"2019-05-15 14:06:51","cupboard4",1
"2019-05-15 14:06:54","cup",1
"2019-05-15 14:06:56","cupboard4",0
"2019-05-15 14:06:59","cup",0
"2019-05-15 14:07:04","cupboard2",1
"2019-05-15 14:07:14","cupboard2",0
"2019-05-15 14:07:51","kettle",1
"2019-05-15 14:08:05","kettle",0
"2019-05-15 14:08:30","cup",1
"2019-05-15 14:08:41","cup",0
"2019-05-15 14:13:14","cup",1
"2019-05-15 14:13:19","cup",0
"2019-05-15 14:14:36","cup",1
"2019-05-15 14:14:41","cup",0
"2019-05-15 14:15:16","cup",1
"2019-05-15 14:15:21","cup",0
"2019-05-15 14:16:08","cup",1
"2019-05-15 14:16:14","cup",0
"2019-05-15 14:16:42","cup",1
"2019-05-15 14:16:47","cup",0
"2019-05-15 14:17:26","cup",1
"2019-05-15 14:17:31","cup",0
"2019-05-15 14:17:50","cup",1
"2019-05-15 14:17:55","cup",0
"2019-05-15 14:18:46","cup",1
"2019-05-15 14:18:50","cup",0
"2019-05-15 14:19:09","cup",1
"2019-05-15 14:19:14","cup",0
"2019-05-15 14:19:26","cup",1
"2019-05-15 14:19:38","cup",0
"2019-05-15 14:20:15","cup",1
"2019-05-15 14:20:27","cup",0
"2019-05-15 14:20:50","cup",1
"2019-05-15 14:20:54","cup",0
"2019-05-15 14:21:18","cup",1
"2019-05-15 14:21:26","cup",0
"2019-05-15 14:21:51","cup",1
"2019-05-15 14:22:02","cup",0
"2019-05-15 14:22:08","door",1
"2019-05-15 14:22:12","door",0
"2019-05-15 14:23:11","door",1
"2019-05-15 14:23:16","cup",1
"2019-05-15 14:23:38","cup",0
"2019-05-15 14:23:45","cup",1
"2019-05-15 14:24:07","cup",0
"2019-05-15 14:24:09","cup",1
"2019-05-15 14:24:12","cupboard4",1
"2019-05-15 14:24:13","cup",0
"2019-05-15 14:24:15","cupboard4",0
"2019-05-15 14:24:21","door",0
"2019-05-15 14:26:20","door",1
"2019-05-15 14:26:25","door",0
"2019-05-15 14:26:29","cupboard4",1
"2019-05-15 14:26:32","cup",1
"2019-05-15 14:26:34","cupboard4",0
"2019-05-15 14:26:36","cup",0
"2019-05-15 14:26:41","kettle",0
"2019-05-15 14:26:41","kettle",1
"2019-05-15 14:26:42","kettle",1
"2019-05-15 14:26:43","kettle",0
"2019-05-15 14:26:58","cupboard2",1
"2019-05-15 14:27:06","cupboard2",0
"2019-05-15 14:27:16","cupboard2",1
"2019-05-15 14:27:19","cupboard2",0
"2019-05-15 14:27:47","kettle",1
"2019-05-15 14:27:59","kettle",0
"2019-05-15 14:28:04","cup",1
"2019-05-15 14:28:08","cup",0
"2019-05-15 14:29:24","cup",1
"2019-05-15 14:29:30","cup",0
"2019-05-15 14:30:03","cup",1
"2019-05-15 14:30:08","cup",0
"2019-05-15 14:30:21","cup",1
"2019-05-15 14:30:26","cup",0
"2019-05-15 14:30:55","cup",1
"2019-05-15 14:30:59","cup",0
"2019-05-15 14:31:18","cup",1
"2019-05-15 14:31:21","cup",0
"2019-05-15 14:31:39","cup",1
"2019-05-15 14:31:43","cup",0
"2019-05-15 14:31:58","cup",1
"2019-05-15 14:32:10","cup",0
"2019-05-15 14:32:29","cup",1
"2019-05-15 14:32:32","cup",0
"2019-05-15 14:32:41","cup",1
"2019-05-15 14:32:49","cup",0
"2019-05-15 14:33:11","cup",1
"2019-05-15 14:33:24","cup",0
"2019-05-15 14:33:36","cup",1
"2019-05-15 14:33:40","cup",0
"2019-05-15 14:33:52","cup",1
"2019-05-15 14:33:55","cup",0
"2019-05-15 14:34:04","cup",1
"2019-05-15 14:34:08","cup",0
"2019-05-15 14:34:16","cup",1
"2019-05-15 14:34:19","cup",0
"2019-05-15 14:34:30","cup",1
"2019-05-15 14:34:33","cup",0
"2019-05-15 14:34:37","cup",1
"2019-05-15 14:34:42","cup",0
"2019-05-15 14:34:49","door",1
"2019-05-15 14:34:53","door",0
"2019-05-15 14:35:42","door",1
"2019-05-15 14:35:48","cup",1
"2019-05-15 14:36:27","cup",0
"2019-05-15 14:36:29","cup",1
"2019-05-15 14:36:32","cupboard4",1
"2019-05-15 14:36:33","cup",0
"2019-05-15 14:36:35","cupboard4",0
"2019-05-15 14:36:42","door",0
"2019-05-15 14:37:29","door",1
"2019-05-15 14:37:34","door",0
"2019-05-15 14:37:38","kettle",1
"2019-05-15 14:37:39","kettle",0
"2019-05-15 14:37:42","cupboard4",1
"2019-05-15 14:37:45","cup",1
"2019-05-15 14:37:47","cupboard4",0
"2019-05-15 14:37:49","cup",0
"2019-05-15 14:37:53","cupboard2",1
"2019-05-15 14:38:05","cupboard2",0
"2019-05-15 14:38:11","kettle",1
"2019-05-15 14:38:24","kettle",0
"2019-05-15 14:39:02","cup",1
"2019-05-15 14:39:07","cup",0
"2019-05-15 14:40:10","cup",1
"2019-05-15 14:40:20","cup",0
"2019-05-15 14:40:59","cup",1
"2019-05-15 14:41:07","cup",0
"2019-05-15 14:41:34","cup",1
"2019-05-15 14:41:39","cup",0
"2019-05-15 14:42:41","cup",1
"2019-05-15 14:42:46","cup",0
"2019-05-15 14:43:31","cup",1
"2019-05-15 14:43:35","cup",0
"2019-05-15 14:44:09","cup",1
"2019-05-15 14:44:14","cup",0
"2019-05-15 14:45:31","cup",1
"2019-05-15 14:45:45","cup",0
"2019-05-15 14:45:50","door",1
"2019-05-15 14:45:54","door",0
"2019-05-15 14:46:40","door",1
"2019-05-15 14:46:45","cup",1
"2019-05-15 14:47:01","cup",0
"2019-05-15 14:47:03","cup",1
"2019-05-15 14:47:06","cupboard4",1
"2019-05-15 14:47:07","cup",0
"2019-05-15 14:47:10","cupboard4",0
"2019-05-15 14:47:13","kettle",1
"2019-05-15 14:47:14","kettle",0
"2019-05-15 14:47:20","door",0
"2019-05-15 14:49:33","door",1
"2019-05-15 14:49:36","cupboard2",1
"2019-05-15 14:49:41","cupboard2",0
"2019-05-15 14:49:50","door",0
"2019-05-15 14:51:56","door",1
"2019-05-15 14:51:59","door",0
"2019-05-15 14:52:20","cupboard4",1
"2019-05-15 14:52:23","cup",1
"2019-05-15 14:52:25","cupboard4",0
"2019-05-15 14:52:27","cup",0
"2019-05-15 14:52:31","cupboard2",1
"2019-05-15 14:52:33","cupboard2",0
"2019-05-15 14:52:40","cupboard2",1
"2019-05-15 14:52:43","cupboard2",0
"2019-05-15 14:53:25","kettle",1
"2019-05-15 14:53:40","kettle",0
"2019-05-15 14:53:57","cup",1
"2019-05-15 14:54:02","cup",0
"2019-05-15 14:54:29","cup",1
"2019-05-15 14:54:37","cup",0
"2019-05-15 14:54:45","cup",1
"2019-05-15 14:54:51","cup",0
"2019-05-15 14:55:04","cup",1
"2019-05-15 14:55:11","cup",0
"2019-05-15 14:55:40","cup",1
"2019-05-15 14:55:45","cup",0
"2019-05-15 14:55:53","cup",1
"2019-05-15 14:55:58","cup",0
"2019-05-15 14:56:18","cup",1
"2019-05-15 14:56:22","cup",0
"2019-05-15 14:56:33","cup",1
"2019-05-15 14:56:37","cup",0
"2019-05-15 14:56:48","cup",1
"2019-05-15 14:56:54","cup",0
"2019-05-15 14:57:09","cup",1
"2019-05-15 14:57:14","cup",0
"2019-05-15 14:57:27","cup",1
"2019-05-15 14:57:32","cup",0
"2019-05-15 14:57:45","cup",1
"2019-05-15 14:57:51","cup",0
"2019-05-15 14:58:00","cup",1
"2019-05-15 14:58:06","cup",0
"2019-05-15 14:58:18","cup",1
"2019-05-15 14:58:26","cup",0
"2019-05-15 14:58:41","cup",1
"2019-05-15 14:58:48","cup",0
"2019-05-15 14:58:56","cup",1
"2019-05-15 14:59:06","cup",0
"2019-05-15 14:59:13","door",1
"2019-05-15 14:59:17","door",0
"2019-05-15 15:02:41","door",1
"2019-05-15 15:02:45","cup",1
"2019-05-15 15:03:04","cup",0
"2019-05-15 15:03:05","cup",1
"2019-05-15 15:03:09","cupboard4",1
"2019-05-15 15:03:11","cup",0
"2019-05-15 15:03:13","cupboard4",0
"2019-05-15 15:03:18","door",0
"2019-05-15 15:08:15","door",1
"2019-05-15 15:08:20","cupboard4",1
"2019-05-15 15:08:21","cupboard4",0
"2019-05-15 15:08:27","door",0
"2019-05-15 16:07:01","door",1
"2019-05-15 16:07:05","door",0
"2019-05-15 16:07:09","cupboard4",1
"2019-05-15 16:07:11","cup",1
"2019-05-15 16:07:14","cupboard4",0
"2019-05-15 16:07:15","kettle",1
"2019-05-15 16:07:16","kettle",0
"2019-05-15 16:07:18","cup",0
"2019-05-15 16:08:09","cupboard2",1
"2019-05-15 16:08:21","cupboard2",0
"2019-05-15 16:08:27","kettle",1
"2019-05-15 16:08:42","kettle",0
"2019-05-15 16:08:46","cup",1
"2019-05-15 16:09:06","cup",0
"2019-05-15 16:12:39","cup",1
"2019-05-15 16:12:42","cup",0
"2019-05-15 16:12:58","cup",1
"2019-05-15 16:13:02","cup",0
"2019-05-15 16:13:47","cup",1
"2019-05-15 16:14:16","cup",0
"2019-05-15 16:14:20","cup",1
"2019-05-15 16:14:23","cup",0
"2019-05-15 16:14:36","door",1
"2019-05-15 16:14:41","door",0
"2019-05-15 16:15:13","door",1
"2019-05-15 16:15:18","cup",1
"2019-05-15 16:15:32","cup",0
"2019-05-15 16:15:33","cup",1
"2019-05-15 16:15:34","cup",0
"2019-05-15 16:15:37","cup",1
"2019-05-15 16:15:41","cup",0
"2019-05-15 16:15:49","cup",1
"2019-05-15 16:15:59","cup",0
"2019-05-15 16:16:01","cup",1
"2019-05-15 16:16:04","cupboard4",1
"2019-05-15 16:16:13","cup",0
"2019-05-15 16:16:16","cupboard4",0
"2019-05-15 16:16:24","door",0
"2019-05-15 16:17:15","door",1
"2019-05-15 16:17:24","door",0
"2019-05-15 16:18:29","door",1
"2019-05-15 16:18:33","door",0
"2019-05-15 16:18:38","cupboard4",1
"2019-05-15 16:18:39","cup",1
"2019-05-15 16:18:42","cupboard4",0
"2019-05-15 16:18:43","cup",0
"2019-05-15 16:18:48","kettle",1
"2019-05-15 16:18:49","kettle",0
"2019-05-15 16:18:50","kettle",1
"2019-05-15 16:18:54","kettle",0
"2019-05-15 16:18:55","kettle",1
"2019-05-15 16:19:00","kettle",0
"2019-05-15 16:19:18","cupboard3",1
"2019-05-15 16:19:39","cupboard3",0
"2019-05-15 16:20:15","kettle",1
"2019-05-15 16:20:26","kettle",0
"2019-05-15 16:20:28","cup",1
"2019-05-15 16:20:33","cup",0
"2019-05-15 16:20:54","cup",1
"2019-05-15 16:20:57","cup",0
"2019-05-15 16:21:56","cup",1
"2019-05-15 16:21:59","cup",0
"2019-05-15 16:22:21","cup",1
"2019-05-15 16:22:24","cup",0
"2019-05-15 16:22:43","cup",1
"2019-05-15 16:22:46","cup",0
"2019-05-15 16:22:57","cup",1
"2019-05-15 16:23:01","cup",0
"2019-05-15 16:23:25","cup",1
"2019-05-15 16:23:29","cup",0
"2019-05-15 16:23:58","cup",1
"2019-05-15 16:24:02","cup",0
"2019-05-15 16:24:39","cup",1
"2019-05-15 16:24:43","cup",0
"2019-05-15 16:25:53","cup",1
"2019-05-15 16:25:57","cup",0
"2019-05-15 16:26:05","cup",1
"2019-05-15 16:26:08","cup",0
"2019-05-15 16:27:03","cup",1
"2019-05-15 16:27:09","cup",0
"2019-05-15 16:27:41","cup",1
"2019-05-15 16:27:45","cup",0
"2019-05-15 16:28:16","cup",1
"2019-05-15 16:28:20","cup",0
"2019-05-15 16:28:52","cup",1
"2019-05-15 16:28:56","cup",0
"2019-05-15 16:29:08","cup",1
"2019-05-15 16:29:12","cup",0
"2019-05-15 16:29:36","cup",1
"2019-05-15 16:29:40","cup",0
"2019-05-15 16:30:28","cup",1
"2019-05-15 16:30:32","cup",0
"2019-05-15 16:31:02","cup",1
"2019-05-15 16:31:06","cup",0
"2019-05-15 16:31:24","cup",1
"2019-05-15 16:31:27","cup",0
"2019-05-15 16:31:31","cup",1
"2019-05-15 16:31:33","cup",0
"2019-05-15 16:31:37","door",1
"2019-05-15 16:31:41","door",0
"2019-05-15 16:32:08","door",1
"2019-05-15 16:32:13","cup",1
"2019-05-15 16:32:28","cup",0
"2019-05-15 16:32:37","cup",1
"2019-05-15 16:32:40","cup",1
"2019-05-15 16:32:40","cup",0
"2019-05-15 16:32:48","cup",0
"2019-05-15 16:32:53","cup",1
"2019-05-15 16:32:56","cup",0
"2019-05-15 16:33:03","cup",1
"2019-05-15 16:33:04","cup",0
"2019-05-15 16:33:05","cup",1
"2019-05-15 16:33:09","cupboard4",1
"2019-05-15 16:33:12","cup",0
"2019-05-15 16:33:15","cup",1
"2019-05-15 16:33:18","cup",0
"2019-05-15 16:33:21","cupboard4",0
"2019-05-15 16:33:27","door",0
"2019-05-15 16:34:22","door",1
"2019-05-15 16:34:26","door",0
"2019-05-15 16:34:36","cupboard4",1
"2019-05-15 16:34:39","cup",1
"2019-05-15 16:34:40","cupboard4",0
"2019-05-15 16:34:40","cup",0
"2019-05-15 16:34:45","cupboard2",1
"2019-05-15 16:34:53","cupboard2",0
"2019-05-15 16:34:59","kettle",1
"2019-05-15 16:35:10","kettle",0
"2019-05-15 16:35:39","cup",1
"2019-05-15 16:35:42","cup",0
"2019-05-15 16:38:09","cup",1
"2019-05-15 16:38:18","cup",0
"2019-05-15 16:38:47","cup",1
"2019-05-15 16:38:56","cup",0
"2019-05-15 16:39:47","cup",1
"2019-05-15 16:39:55","cup",0
"2019-05-15 16:40:13","cup",1
"2019-05-15 16:40:17","cup",0
"2019-05-15 16:43:54","cup",1
"2019-05-15 16:43:58","cup",0
"2019-05-15 16:44:10","cup",1
"2019-05-15 16:44:21","cup",0
"2019-05-15 16:44:25","door",1
"2019-05-15 16:44:29","door",0
"2019-05-15 16:47:42","door",1
"2019-05-15 16:47:47","cup",1
"2019-05-15 16:48:11","cup",0
"2019-05-15 16:48:13","cup",1
"2019-05-15 16:48:17","cup",0
"2019-05-15 16:48:18","cup",1
"2019-05-15 16:48:21","cupboard4",1
"2019-05-15 16:48:23","cup",0
"2019-05-15 16:48:26","cupboard4",0
"2019-05-15 16:49:28","cupboard4",1
"2019-05-15 16:49:30","cupboard4",0
"2019-05-16 09:39:07","door",0
"2019-05-16 09:56:32","door",1
"2019-05-16 09:57:13","door",0
"2019-05-16 09:57:17","door",1
"2019-05-16 09:57:39","kettle",1
"2019-05-16 10:57:18","kettle",0
"2019-05-16 10:57:23","cupboard5",1
"2019-05-16 11:05:40","cupboard4",1
"2019-05-16 11:05:42","cupboard4",0
"2019-05-16 11:05:45","kettle",1
"2019-05-16 11:05:51","kettle",0
"2019-05-16 11:09:11","door",0
"2019-05-16 11:11:27","door",1
"2019-05-16 11:11:35","door",0
"2019-05-16 11:12:00","door",1
"2019-05-16 11:12:04","door",0
"2019-05-16 11:12:24","cupboard4",1
"2019-05-16 11:12:28","cupboard4",0
"2019-05-16 11:12:34","cupboard2",1
"2019-05-16 11:12:46","cupboard2",0
"2019-05-16 11:13:55","kettle",1
"2019-05-16 11:14:10","kettle",0
"2019-05-16 11:16:45","cup",1
"2019-05-16 11:16:48","cup",0
"2019-05-16 11:17:44","cup",1
"2019-05-16 11:17:51","cup",0
"2019-05-16 11:18:57","cup",1
"2019-05-16 11:19:03","cup",0
"2019-05-16 11:19:28","cup",1
"2019-05-16 11:19:32","cup",0
"2019-05-16 11:20:19","cup",1
"2019-05-16 11:20:23","cup",0
"2019-05-16 11:20:45","cup",1
"2019-05-16 11:20:47","cup",0
"2019-05-16 11:21:02","cup",1
"2019-05-16 11:21:06","cup",0
"2019-05-16 11:21:54","cup",1
"2019-05-16 11:21:58","cup",0
"2019-05-16 11:22:26","cup",1
"2019-05-16 11:22:30","cup",0
"2019-05-16 11:22:59","cup",1
"2019-05-16 11:23:04","cup",0
"2019-05-16 11:23:18","cup",1
"2019-05-16 11:23:23","cup",0
"2019-05-16 11:24:34","cup",1
"2019-05-16 11:24:38","cup",0
"2019-05-16 11:25:21","cup",1
"2019-05-16 11:25:30","cup",0
"2019-05-16 11:25:42","cup",1
"2019-05-16 11:25:47","cup",0
"2019-05-16 11:26:32","cup",1
"2019-05-16 11:26:37","cup",0
"2019-05-16 11:26:59","door",1
"2019-05-16 11:27:03","door",0
"2019-05-16 11:27:47","door",1
"2019-05-16 11:27:52","cup",1
"2019-05-16 11:28:17","cup",0
"2019-05-16 11:28:19","cup",1
"2019-05-16 11:28:33","cup",0
"2019-05-16 11:28:35","cup",1
"2019-05-16 11:28:38","cup",0
"2019-05-16 11:28:46","door",0
"2019-05-16 11:33:27","door",1
"2019-05-16 11:33:31","door",0
"2019-05-16 11:33:47","cupboard4",1
"2019-05-16 11:33:52","cupboard4",0
"2019-05-16 11:33:55","cupboard2",1
"2019-05-16 11:34:04","cupboard2",0
"2019-05-16 11:35:02","kettle",1
"2019-05-16 11:35:10","kettle",0
"2019-05-16 11:35:20","cup",1
"2019-05-16 11:35:24","cup",0
"2019-05-16 11:35:31","cup",1
"2019-05-16 11:35:35","cup",0
"2019-05-16 11:35:49","cup",1
"2019-05-16 11:35:55","cup",0
"2019-05-16 11:36:09","cup",1
"2019-05-16 11:36:13","cup",0
"2019-05-16 11:36:55","cup",1
"2019-05-16 11:36:58","cup",0
"2019-05-16 11:37:32","cup",1
"2019-05-16 11:37:35","cup",0
"2019-05-16 11:37:52","cup",1
"2019-05-16 11:37:55","cup",0
"2019-05-16 11:38:11","cup",1
"2019-05-16 11:38:15","cup",0
"2019-05-16 11:38:32","cup",1
"2019-05-16 11:38:36","cup",0
"2019-05-16 11:38:50","cup",1
"2019-05-16 11:38:54","cup",0
"2019-05-16 11:39:12","cup",1
"2019-05-16 11:39:15","cup",0
"2019-05-16 11:39:29","cup",1
"2019-05-16 11:39:34","cup",0
"2019-05-16 11:39:53","cup",1
"2019-05-16 11:39:57","cup",0
"2019-05-16 11:40:40","cup",1
"2019-05-16 11:40:46","cup",0
"2019-05-16 11:40:50","door",1
"2019-05-16 11:40:54","door",0
"2019-05-16 11:42:50","door",1
"2019-05-16 11:42:54","door",0
"2019-05-16 11:42:58","cup",1
"2019-05-16 11:43:29","cup",0
"2019-05-16 11:43:34","cup",1
"2019-05-16 11:43:47","cup",0
"2019-05-16 11:43:49","cup",1
"2019-05-16 11:43:51","cup",0
"2019-05-16 11:44:00","cup",1
"2019-05-16 11:44:14","cup",0
"2019-05-16 11:44:15","cup",1
"2019-05-16 11:44:17","cup",0
"2019-05-16 11:44:18","cup",1
"2019-05-16 11:44:21","cup",0
"2019-05-16 11:44:28","door",1
"2019-05-16 11:44:31","door",0
"2019-05-16 11:51:45","door",1
"2019-05-16 11:51:50","cupboard4",1
"2019-05-16 11:51:52","cupboard4",0
"2019-05-16 11:51:57","cupboard2",1
"2019-05-16 11:52:06","cupboard2",0
"2019-05-16 11:52:15","door",0
"2019-05-16 11:56:14","door",1
"2019-05-16 11:56:19","door",0
"2019-05-16 11:56:27","cupboard4",1
"2019-05-16 11:56:32","cupboard4",0
"2019-05-16 11:56:49","cupboard2",1
